"","Target","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","ARIMA","ETS","SVR","ELM","XGB","MLP","LSTM","DESTC"
"94",104338.4286,106022.5913,105887.0693,106090.692,106491.9852,105892.0531,62639.59423,82147.60349,92005.86553,100923.5328,98224.48268,49754.99837,69068.9388,63580.90757,71484.46512,62051.93499,106180.4495,106318.9595,106507.1654,106041.6944,106615.4262,79193.61292,104189.5508,92626.42623,93608.87397,93395.17786,62592.19931,57186.02126,62547.80221,36201.93776,59312.89613,106333.6911,105891.9723,105685.1298,105867.4514,105143.1858,62294.07685,76808.56415,86104.01838,86012.34943,89881.37681,35996.05398,60233.91211,45894.01716,44349.69969,40631.71541,105666.9758,105102.5056,105586.1705,104698.4668,103828.7173,89904.86063,98024.49086,105143.1858
"95",103777.4286,105011.8903,105499.3685,104971.4418,105391.9371,104850.4485,60693.51644,79500.54293,89193.86874,97256.25849,94748.5165,50271.67693,63580.02004,58161.4351,67649.09067,54910.46697,104496.4994,104866.2611,104941.7302,104468.8732,104469.9833,73862.52649,101692.8802,92825.90463,93451.83425,89717.58601,73302.15388,51249.93596,53813.05746,27543.60979,56914.25455,103964.5048,105091.9871,105019.7978,104653.0486,105365.3032,60746.04886,76823.08718,83831.86894,87115.81753,86160.87567,39585.3642,59199.09398,46541.61657,43745.66059,32391.32169,105026.654,104581.5921,105104.0097,105927.0659,103861.5171,89519.69516,96597.13341,104468.8732
"96",102703.5714,103502.2594,103423.3211,103329.6398,103462.8326,103540.2723,59442.11243,77522.82269,85673.77945,89933.12362,88562.65871,48269.57799,64827.06464,56115.52644,64106.96363,51715.99409,104475.0638,104775.218,104807.717,104492.9065,104788.4126,75210.83094,100817.5013,93433.35266,96413.12326,89895.34624,61780.07034,44776.12521,53550.81748,27326.79348,56282.7265,104272.5588,104313.0519,104275.9209,105113.1024,104804.6669,59171.95833,75939.14439,86835.93949,89973.93197,91349.88428,36528.96909,59334.03512,42193.40104,46933.91227,38155.73484,103928.2803,103491.741,104773.0216,105917.7598,102632.4354,87632.00525,95943.81405,104492.9065
"97",100908.2857,102016.2089,101984.9104,101878.4351,101960.5075,102072.7354,58881.37319,76464.4869,83412.74616,87141.56827,85957.51447,47904.76836,64122.05616,54750.91647,62166.30129,50154.90057,102123.2294,102135.8597,102800.2139,102101.1122,102559.8924,72192.44233,96910.86275,88313.32031,93523.49988,86775.8693,63708.12368,42572.90146,54527.79268,30285.76996,53908.44886,107668.1483,102924.3501,103029.5192,104083.5381,104418.1844,58368.83381,74971.54938,83137.48576,91781.79387,87354.1953,35854.01723,57127.67997,41615.46723,43771.8985,34291.82136,102339.7328,101953.1577,102541.8658,105226.5486,101722.2508,86516.15842,94220.93127,102101.1122
"98",93521.14286,99630.77624,99621.9297,99595.5481,99576.15356,99714.43367,58301.696,75122.65674,80851.32119,84583.29914,83321.70172,47774.74767,62579.76946,53154.43457,60444.82208,48426.29956,99662.49868,99517.5692,99807.73736,99485.79115,99607.63958,68314.32985,84473.61747,80227.06539,85450.19487,78456.39599,58843.0415,39940.49625,50989.98009,26837.39708,44448.9285,96013.80028,97805.2847,97842.2833,99236.59672,97492.14677,56147.26541,72791.96363,80160.33903,88996.08821,83096.9831,32263.60612,56069.3038,42246.32644,36714.37027,33686.83995,99912.84117,99587.21972,98885.02643,98995.63664,100304.6002,85135.23768,92036.71955,99185.40879
"99",90241.85714,88574.84934,88659.29864,88971.84823,89027.68506,88916.90729,56732.93951,70576.55393,72277.02711,78444.35949,75413.37046,45963.30642,55233.93691,48879.38018,56046.37463,43759.24272,88711.80466,89019.7328,89271.07744,88935.74402,88726.88268,60348.176,72295.37317,72933.98349,75746.34241,70075.81703,52844.94842,35586.92617,48592.96898,23753.16013,37609.08134,92606.10883,89439.35134,89451.14799,91315.51015,89860.62195,50206.96014,72556.83528,74193.14721,83444.2015,76396.1077,37139.04076,47372.44181,37785.3079,26641.00337,32697.41099,88724.11645,88810.10821,90323.13742,92511.50783,96206.33059,80348.09644,81192.6885,88767.11233
"100",86700.42857,87934.78302,88040.259,88714.1824,89362.46185,87531.41893,54593.07528,66929.9676,64415.99298,68921.48528,68142.52845,49316.80487,50960.58729,42980.08174,47328.04792,36048.64958,88224.12084,88695.74743,88584.75746,88740.80414,87875.98663,55955.88425,62794.65765,67120.8053,67813.51245,64448.68418,51340.8122,42384.70814,40534.42549,21662.96528,29132.70969,86805.42828,88432.29752,88583.59775,90464.15424,90717.10685,43997.32599,70372.56963,68664.84646,74100.02936,68801.91095,34085.45055,42824.41084,28571.78546,24028.72508,32156.50872,88171.6164,86967.01221,86733.49418,87209.53393,91244.16671,76263.67977,81958.54581,86886.220245
"101",82829.42857,82660.50631,82788.53626,83981.82667,85439.0906,84172.03021,54447.13552,63212.04746,59116.05599,61098.0273,61744.80483,45623.04679,49208.47253,43495.55757,45234.42494,35859.50131,82714.35622,83191.9303,83000.27286,83524.62753,82854.59686,49160.32866,56760.49592,61148.52348,59541.79981,58923.54972,48094.82635,43808.13009,38615.69758,20553.23234,23779.28752,82629.17559,83651.78392,83418.15645,84380.1186,84109.58048,42439.97226,67513.08766,59874.82689,59828.49438,58821.70619,35364.47076,34894.71363,31308.01074,23570.94863,28627.01637,83406.49217,83662.62949,82804.1397,82335.30175,86095.97726,72779.86034,76472.68678,82759.24796
"102",79076.71429,79321.85425,79574.07142,80704.43069,80768.27371,80625.87029,53833.41698,62813.27514,57818.54823,58955.74971,60727.89912,45240.89775,51165.65236,46064.54687,44789.35507,39550.83085,79816.14119,80436.47239,80499.86283,81093.93598,79859.59118,48935.63232,53067.42383,57443.0974,57027.20743,54126.27082,41662.85756,44183.70199,34947.61382,26971.90873,17106.82507,82121.92239,80474.11718,80149.78022,81359.19429,80426.36639,42613.05422,62898.71,55067.36873,50361.17443,52736.91341,33568.64556,32469.35574,28965.64706,21661.67498,29079.06817,79659.62085,79668.40907,78743.66008,78638.68873,82625.36276,69787.87007,73678.44274,79321.85425
"103",75903.85714,75795.36266,75946.99399,76713.62719,76983.9465,76445.73677,53165.89101,61590.30302,58460.54618,60526.85122,60906.76712,47632.76792,50653.41479,45543.25207,47006.95028,39478.21306,75003.74899,75664.93658,76264.8283,76391.91668,76420.8794,44752.27891,51245.03059,52669.04116,50957.20564,50104.97535,45234.2207,43240.54007,30785.39573,24194.79828,16188.38782,76156.07067,76622.80372,76054.27753,76248.47549,75526.95328,40309.52699,60151.62158,49172.76513,42629.21711,49115.24705,35023.40476,30356.358,24250.8819,20622.403,26284.77075,75810.58415,75955.73466,74171.24715,72168.71484,79521.5453,68056.82741,69948.34291,75003.74899
"104",73458,72893.81393,73047.65391,73921.56032,74301.41659,73763.70635,52345.62041,59824.35094,56418.69792,57794.98686,58586.98349,47443.00484,49993.03503,45509.77792,45951.24659,39433.66369,72900.28757,73539.20563,74004.36452,74310.93186,74800.98715,44917.6083,49668.16524,52947.37335,51251.60788,50635.91821,41737.50183,43092.93801,34248.97882,22948.26023,19304.37345,69761.01214,73664.58827,73446.11266,73367.06351,73926.67555,39219.44252,58256.00915,48219.58824,43947.1428,50930.60813,35312.22794,25491.86321,26065.26377,18525.48728,25174.17921,72990.1529,73132.54992,71765.90202,69687.48378,75996.89864,65482.04282,67632.36076,71765.90202
"105",72324.57143,70898.98907,71047.72277,71758.50646,71966.03929,71883.05866,51866.89498,58914.31669,55935.23851,56553.05252,57685.94981,47486.56708,50749.83692,46371.46172,46328.65473,40849.88096,70841.28954,71344.15422,71449.20346,71835.23954,71817.48936,46045.20557,50961.30152,53130.44278,51688.85128,51137.76899,42783.43392,43484.73227,36378.3133,26487.33486,21266.88811,75576.79281,74447.22555,73615.85034,73212.54642,74424.46725,38008.72321,56393.48296,46114.6307,43633.75353,48909.32025,39292.67721,21038.21811,21981.17747,17179.52926,27615.25977,70966.02361,71208.31287,70678.71146,69869.06361,73116.61011,63644.21803,65825.20342,70841.28954
"106",67688.57143,70715.60516,70836.08784,71065.7767,71212.1649,71633.10952,51985.48014,59287.02331,57601.66593,57400.52953,58807.76516,48549.65848,53191.58271,48141.26355,48321.72269,43594.55368,70568.12151,71007.94919,71147.4761,71286.82116,71526.93879,47652.68756,51714.03039,53295.2649,51731.10166,51647.52456,42616.57028,43499.40078,38139.32734,28069.29351,22682.32481,69786.36701,71374.14464,70578.43719,70448.9521,71445.61176,40634.859,55196.99403,43994.6402,42560.61036,45683.74514,36371.76574,24246.10873,20814.3134,17558.43257,27565.52128,70729.46931,71003.22695,69790.01508,69556.20867,71322.20476,63069.36166,65811.21109,69790.01508
"107",64488.42857,64010.09254,64141.97212,64375.21894,64322.00654,64380.43813,51216.995,57072.38051,55738.57413,57154.63186,57080.47845,47390.93222,50751.42506,48127.47445,50268.06815,44628.17931,63802.06588,64293.34283,64549.59785,64674.27,64583.94093,45616.70354,50228.32129,51859.09659,49895.54958,49214.60933,41204.65855,41383.38811,39209.23293,30189.41997,25046.00885,67162.45702,64750.47977,64381.97086,62803.9833,66427.27835,41492.90242,53239.39477,41771.62408,40734.01067,44731.20661,40333.40982,23750.02605,23260.17396,20505.77532,28374.07086,63856.90143,64571.10573,64901.58985,65366.59217,68872.8425,60537.92683,59146.31673,63802.06588
"108",61530,62222.87463,62343.30984,62857.29569,62888.07652,62122.5192,49254.9087,54900.00763,52720.78017,54584.34057,54512.60109,48582.92302,47686.2386,45013.78461,46082.41141,40654.11279,62190.14221,62541.41164,62868.38498,63037.35646,62920.7245,45082.39613,48604.77501,50429.06137,49341.87245,48845.1527,41742.63988,42892.13343,38457.01267,29087.10904,26392.97832,63131.03062,63296.13482,62936.30939,62558.88012,63988.75241,39397.15629,51828.37041,42436.63038,40639.18965,44938.83753,38119.54499,26405.27113,23343.81398,20762.42087,27703.36,61967.77094,61715.97243,61794.1537,61628.3972,65830.73625,57648.4959,57903.11736,61794.1537
"109",59065.71429,58569.91057,58664.96396,59544.3164,60517.3094,59354.50089,48014.0433,51470.68999,48883.72436,49831.08087,50065.77767,46450.10631,44562.26114,43029.52926,43342.12337,38166.01514,58411.85308,58843.98845,58910.9701,59313.51405,59390.13609,41709.58029,47118.19248,48386.59563,46792.57701,47585.42667,42303.81522,42252.58077,38594.00769,27704.88298,28251.03751,59296.26369,60118.42383,59446.60385,58363.03895,59737.40974,37785.15007,49847.47077,41666.52063,39943.04614,44051.57467,38244.9465,24738.67648,24755.66206,21353.20938,26441.84486,58692.57096,58992.66566,58922.17105,57605.38577,62076.18467,54706.64947,54582.94832,58411.85308
"110",56369,56589.67705,56758.1083,57712.75635,57865.41157,57652.9325,46902.83034,50405.3502,47106.91874,46935.74054,48160.21527,44101.80557,44835.95863,44208.19157,42329.59253,39646.74641,56909.94753,57417.23657,57476.93569,57951.78584,57441.40042,42153.78573,46084.80536,47783.07525,47231.01486,46097.2063,39822.52928,41528.05906,38568.64295,30923.25172,27093.27507,58739.19819,58105.26778,57423.26925,56715.8264,57820.27027,38722.19267,47793.42432,41271.63711,39777.99797,41908.93303,36497.13148,26562.30343,25599.93647,21733.14257,27171.83638,56709.58108,56880.15919,56704.3811,55689.57207,59169.16577,52094.38243,52913.65171,56704.3811
"111",54280,53854.83998,53984.21225,54611.16756,54728.53153,54590.4427,46146.78463,49071.38138,46818.48212,47001.01333,47637.71806,44454.8738,44490.19014,43809.49791,43281.81392,40228.7959,53440.22936,53957.15072,54281.10689,54457.07407,54337.09307,40051.68705,45019.24977,44659.70488,43904.2843,42908.3882,40797.31747,40174.34482,36365.71675,30500.29806,26138.91436,55945.74093,54925.06103,54160.54977,53545.51707,55132.01584,37971.69298,46324.5375,39691.99132,37206.18384,40270.50087,36418.53789,28654.7409,24151.69753,22631.60493,27103.59187,53812.90081,54145.71061,53430.55788,52544.02622,56886.51994,50517.0464,50156.92497,53440.22936
"112",53623.28571,52294.11364,52409.82262,52925.23948,53005.41164,52894.41424,45213.25932,47958.59594,46055.77273,46117.71953,46731.32191,44236.23715,44033.81594,43320.46848,42707.63588,40177.28762,52203.00226,52655.9154,52996.27304,53180.78539,53490.65422,39985.56534,43643.58068,44325.89824,43551.57709,42984.5386,38794.65863,39878.85596,38021.78931,29240.12161,27485.15905,50301.53339,52452.08503,52123.76678,51996.26821,53404.78112,37289.48621,45512.62663,40047.68744,39354.28068,41930.32842,35448.91232,29453.62589,27889.63086,25989.6233,28448.18631,52230.55875,52402.37143,51394.31821,50503.3003,54694.7964,48862.98945,48833.03972,51394.31821
"113",50258.71429,52488.61171,52571.21563,52774.5147,52985.84566,53201.18732,45133.8808,47875.06299,46633.39184,46046.13584,46921.70047,44545.5344,45129.61827,43864.82969,43101.75672,41241.82164,52350.92666,52685.72856,52819.90143,52907.85494,53224.07144,41385.05897,44490.16661,44663.53019,43736.22807,44046.07745,39687.98278,40712.6693,39197.48362,31185.77221,29881.83847,53968.39866,54395.98061,53920.04598,53843.38207,54959.87452,36580.51198,46232.28058,41284.61872,41279.32951,43051.78262,38021.35852,27755.7463,29441.74939,28067.26575,30476.03098,52472.42258,52697.76298,51740.35056,50894.31047,53191.58211,48358.42923,49163.77586,52350.92666
"114",47623.85714,47484.68002,47589.42166,47754.46029,47745.74557,47894.43669,43916.47354,45642.85264,44624.11419,44846.67723,45029.30499,42663.85169,43243.36704,43429.95242,44082.61736,41691.46362,47412.22627,47781.57129,47969.82961,48029.3996,47930.3933,39688.28324,42777.0127,43184.29294,42072.16857,41571.36723,38320.94025,38587.60083,38972.27455,33631.49476,31319.74771,49486.44525,48280.10238,47887.67566,47571.82511,48510.62887,36111.18695,42484.42618,39007.41971,36406.86988,38514.71906,37014.93289,26724.391,26027.37737,27789.59096,30560.8607,47384.01744,47996.58792,48383.52208,48286.91089,51362.83004,46285.66841,44234.97617,47412.22627
"115",45071.42857,45804.87727,45901.39257,46214.1847,46082.62378,45686.84273,41957.57976,43785.68242,42591.99791,43336.32349,43304.4606,42391.04024,40751.87517,40619.55924,40815.72559,38690.56847,45741.24965,46016.54242,46266.60445,46372.11091,46224.18748,38990.82753,41110.09573,41523.8005,41054.82191,40549.80388,38148.72974,38659.04216,37537.66931,32628.31216,31284.6971,47171.91578,46457.13039,46131.0047,45312.84189,47377.57175,36743.20429,40874.23499,36163.76153,36007.55614,37361.91811,37243.14068,27610.80435,26630.89945,26185.91198,29171.62246,45563.55842,45427.22041,45676.49807,45129.30905,49166.33322,43902.93348,42805.60489,45427.22041
"116",42756.85714,42685.44613,42756.36189,43414.97943,44137.62533,43159.08375,40058.93329,40518.34326,39244.88994,39639.351,39642.87564,39981.79681,37438.82742,37566.65847,37494.04886,35437.33111,42522.28831,42858.36795,42947.15547,43249.11154,43329.45195,35718.81871,38905.88984,39056.47982,38312.59596,38982.22299,38111.24829,37467.10014,36509.45341,30769.77774,32014.02557,42775.06981,43584.28309,43130.73178,42294.85433,43520.15424,34053.61004,39106.6978,35770.21592,35235.93881,37268.04981,35734.43947,27355.44112,28079.07952,27160.39066,28242.28887,42729.39579,42943.33723,42988.35585,42111.50873,46179.27998,41235.62041,40047.16395,42522.28831
"117",40571.14286,40565.46702,40698.36506,41568.74823,41832.86348,41358.06899,38237.17057,38915.08514,36984.50753,36777.99622,37325.69868,37021.38472,36140.69746,37066.73955,35900.13008,34979.04305,40826.46336,41244.76578,41351.33813,41750.79186,41293.54305,35041.53211,37534.23569,38098.38201,38097.39418,37311.99358,36365.59184,35835.85423,35603.6908,31869.6549,31021.8374,42493.99894,41950.81431,41437.92066,40746.41397,41734.05843,33795.11113,37150.6807,35258.55299,34625.83706,35476.32435,34047.57156,27809.67374,28269.21691,26843.50858,28405.67198,40659.1988,40786.45929,40907.07066,40057.53034,43549.24728,38513.90586,38157.64836,40659.1988
"118",39057.42857,38508.13544,38618.98022,39331.44112,39609.45114,39171.72755,36878.29883,37259.3899,35821.01376,35695.56369,36054.53364,36053.50609,35110.11619,35787.21112,35007.79861,34227.82548,38168.3474,38664.3554,38967.42828,39131.50389,38948.64905,33093.48845,36267.14411,35253.90907,35407.2848,34280.45426,35694.74904,34246.8924,32865.8083,30543.17504,29145.01854,40357.61544,39602.08463,38909.30746,38456.7815,39431.59147,32525.14389,35637.58201,33520.50881,32208.03457,33380.3915,32785.72206,28891.26812,26074.73612,25518.84602,27077.45839,38508.20452,38719.73288,38291.96707,37357.118,41453.71756,36835.01043,36159.92212,38291.96707
"119",37979.57143,37478.05063,37576.78242,38146.02207,38348.68787,38122.36832,35824.51535,36244.3383,35071.58861,34801.25578,35188.92084,35148.54334,34579.11913,35098.36241,34240.7329,33867.73834,37291.02479,37784.09303,38102.03834,38257.01877,38502.45258,32649.49701,35288.22048,34804.62968,35072.33537,34459.63816,33319.97673,33699.21551,33989.87018,29207.65766,29454.30552,35828.47649,37651.2672,37277.58695,37125.5994,38264.19676,32070.81949,34976.07642,33105.29919,33507.90466,34332.80478,31799.55615,29450.19889,28680.44752,28177.21085,28565.91124,37472.16103,37629.8108,36734.91667,35905.75903,39654.91869,35502.60993,35270.55181,36734.91667
"120",34833.71429,36692.25963,36773.34602,37064.72956,37124.71223,37311.46054,35227.8992,35585.30614,34744.8702,34368.64502,34739.75077,34581.17653,34513.53908,34880.44323,34193.27617,33999.82487,36578.86684,36896.09362,37024.72872,37188.28068,37408.37762,32723.07775,34751.14593,34255.28656,34236.41825,33962.19236,32934.04775,33329.29174,33561.98667,29992.68436,30023.83663,38116.86816,38195.56252,37784.42003,37674.48426,38792.90126,31122.16328,35455.8401,33881.17326,34123.41903,34865.81257,33230.87506,28315.72503,29425.64372,29609.08689,29958.32814,36671.85067,36925.7104,36300.9844,35947.10773,38336.99133,34754.68204,34569.07457,36578.86684
"121",32797,32387.5284,32482.42039,32735.81225,32777.45185,32645.30642,32977.87777,32762.92593,32076.82971,32261.0634,32271.37004,32411.56711,31984.23687,32492.00955,32767.24363,32108.26338,32303.13247,32634.29232,32944.43224,33003.40482,32920.01049,30315.77952,32037.70988,31865.65461,31773.04604,30820.02888,31173.04268,30734.04085,31504.08023,29898.82947,29165.71514,34094.48429,33221.86785,32849.1637,32562.77684,33569.00483,29085.82752,31419.17816,31379.68528,29741.90927,30521.80664,31506.69054,26564.89312,25431.25646,27202.59295,28427.56062,32264.21336,32694.94072,33118.00977,33207.6086,36561.88815,32524.41339,30363.5141,32492.00955
"122",30720.42857,31280.14502,31361.26355,31924.38719,32186.45284,31339.33036,31036.8436,31074.84562,30540.1966,30735.85471,30776.58894,31159.0767,30026.70438,30203.80479,29925.60233,29745.79823,31227.52931,31483.80338,31834.00588,31916.2904,31853.74164,29476.29176,30558.54388,30352.03,30646.44489,30353.36751,30235.51041,30373.27993,30145.92139,28456.98196,28492.08278,31928.16889,32110.49459,31705.3114,31027.68669,32785.29216,28755.83128,29749.77713,28919.6963,29666.32343,29877.65553,30823.60499,25198.7054,25728.84696,25542.23711,27163.9102,31130.83038,30997.47716,31135.78632,31088.15461,34438.79535,30283.60171,29448.11024,31130.83038
"123",29073.85714,28650.4678,28725.20991,29529.32117,30215.39408,29288.40693,28963.49158,28464.35142,28008.66761,27925.65837,27989.94965,28832.51504,27597.39167,27843.68171,27456.57278,27378.14106,28518.39327,28910.19626,29099.6211,29372.54643,29399.81837,26728.36755,28608.95942,28121.54135,28322.07325,28527.16167,29420.87918,28572.62833,28647.29357,26995.23025,27836.54895,29205.9245,29766.81175,29227.40126,28422.76268,29670.13853,26503.09713,27750.7943,27783.27192,28194.46348,28734.7883,28685.36072,24191.99148,25720.10652,25350.05455,25955.54834,28738.41644,28992.14025,29062.74345,28638.30576,31919.9348,27936.92771,27170.11923,28738.41644
"124",27615,27448.75158,27565.20227,28370.4939,28568.6172,28180.83404,27368.46875,27562.24848,26706.09602,26542.77808,26807.43499,26989.34418,26597.39215,27046.36736,26737.45866,26748.28299,27460.74448,27975.62494,28212.57015,28496.96723,28150.56281,26284.80262,27705.08508,27406.73322,28063.44567,26919.90713,27983.69841,26791.81647,27227.40439,26432.7887,26182.5275,29069.98741,28652.04564,28090.00727,27564.04027,28654.81766,26613.69583,26587.78589,26838.32108,27146.11185,26800.00679,27127.37396,24528.58827,24953.68032,24411.02796,25211.65965,27501.68216,27612.18353,27553.70443,27601.29677,30021.1026,26015.43461,26027.49324,27553.70443
"125",26586.28571,26135.9908,26218.78104,26758.61444,26988.86768,26709.60308,26230.41739,26195.99022,25775.20474,25678.09317,25794.14085,26066.08068,25717.17546,25889.41114,25723.7748,25765.04434,25707.83691,26199.491,26534.55516,26626.37605,26683.0856,24892.5803,26673.13027,25511.93249,26194.44361,25218.0744,25816.93666,25677.45736,25485.73533,24731.10611,24666.27849,26900.55293,26887.86577,26300.97369,25823.36236,27213.07759,25323.8581,25885.64603,25625.33533,25912.03159,25931.55028,25899.21763,24670.72742,24106.42903,23800.95659,24417.93245,26112.05851,26334.7125,25794.99255,26074.58154,28599.81105,25065.45408,24745.2993,26066.08068
"126",26288.85714,25475.66828,25550.3498,25910.67137,25967.35538,25973.17142,25402.15136,25479.19569,25135.90739,25048.86417,25158.01671,25253.01013,25122.22543,25277.76617,25160.51843,25213.01052,25331.15281,25727.86073,25994.11521,26091.54644,26384.44983,24723.79424,25918.89937,25407.32035,26112.5147,25816.9665,24174.76853,25446.12417,26544.08086,24825.676,25221.79891,24369.58301,25801.49356,25564.9764,25417.30477,26629.89189,24813.33971,25717.16662,25584.13409,26788.68864,26606.72879,25415.93191,24402.48483,25266.51496,25750.09776,25804.47805,25438.03667,25607.47796,24979.47568,25097.33227,27422.19726,24216.32217,24147.0643,25417.30477
"127",21412.14286,25691.14245,25741.28495,25800.86175,25919.34697,26123.44283,25375.10722,25452.69642,25230.91372,25111.82127,25209.92261,25201.88792,25225.59489,25371.71458,25209.97207,25288.36331,25568.78969,25780.416,25883.76993,25922.33313,26176.3659,24973.75939,25599.58931,25169.16085,25453.81351,25497.89671,24334.48189,25276.80773,25669.80097,24757.846,25030.79301,26802.40324,26929.56846,26579.92609,26563.78237,27525.24716,24375.97664,26511.82915,26332.99648,26909.69245,26772.75253,26090.55387,24253.57413,25432.00059,25827.33363,26015.46944,25640.13757,25833.5473,25343.70977,24543.52553,26767.19506,24161.8336,24388.53659,25691.14245
"128",22063.85714,17994.59178,18086.00735,18377.35224,18782.76108,18073.61795,20064.47276,19428.99062,19416.59508,19636.12103,19582.5468,19771.4421,19965.07088,19058.67456,19985.89606,19421.22257,17922.86049,18238.59653,18753.84427,18691.54188,18344.81866,18910.7392,19686.41398,19695.22191,19771.69651,18556.85994,20028.93897,18940.80852,20160.27173,20387.25272,19334.81516,20942.97451,18567.79964,18473.42992,17632.86706,19097.32018,19410.36857,18860.58859,20871.66463,19277.14883,18903.0522,21832.95031,19018.79449,18695.02583,19833.06691,21470.97188,17824.50884,18606.04158,19934.58901,19673.47505,24649.34241,20527.1959,16839.18979,18695.02583
"129",21902.14286,22542.93617,22594.58713,23353.15866,24091.75012,22483.26761,21604.86925,22221.27744,22468.76315,22310.35892,22612.9625,22174.48267,21843.17625,22473.1734,21827.92569,22335.72121,22579.2995,22752.95087,22982.28116,23081.19343,23125.90145,22784.12224,22502.71025,22099.45936,22837.61923,23757.46149,22333.64804,23473.12898,22929.89148,22199.92771,22745.38405,21047.04539,23309.53058,22886.65958,22524.2515,23728.98752,21407.24417,21862.90845,21514.97801,23904.45021,23169.57196,21273.16317,20978.6246,21728.36124,20652.55342,21740.69499,22418.34096,21691.23803,21015.13707,21749.0987,23005.77623,19503.56747,21476.4169,22483.26761
"130",21616.42857,20555.51797,20578.37379,20985.24681,21945.59994,21653.84025,20421.72234,20326.98616,20375.76871,20064.66317,20047.6242,21141.65549,20206.92412,20509.81632,20147.25074,20132.76864,20289.4048,20628.16728,20621.71781,20788.08504,21150.11111,19492.23907,20948.51678,20199.00375,20411.65953,21102.15938,21464.34389,21343.44518,21214.49767,20044.24996,21458.0983,20322.21911,21505.21174,20937.70993,20138.97384,20942.81367,19985.94363,20571.98609,21147.48301,21922.08571,22158.21256,20737.00934,20016.6319,21888.60335,21557.5942,21247.54459,20902.50745,21698.16602,21042.90158,20441.30918,21679.96424,19394.54155,19958.01172,20902.50745
"131",21560.28571,21349.29034,21462.31373,21418.41666,21990.24144,21776.50528,20965.65343,21422.04172,20906.67464,20897.77368,21120.04293,20684.8722,20667.89162,21051.18312,21534.46554,21005.60347,21810.33966,21967.7822,22050.34063,21974.19024,21721.0216,21771.06147,21910.08997,22193.94975,22144.33846,20983.32588,20855.30191,20386.03681,21806.6364,21354.23885,20643.66696,23543.18498,21785.5455,21569.61424,21671.73017,22203.52589,23175.69535,21226.94718,21346.08517,21440.55712,20390.09642,21574.94939,21255.66953,20583.08109,20896.30564,20818.1202,21253.13862,21381.5279,21179.63988,21548.46086,22094.67877,19556.61012,20175.05317,21569.61424
"132",21562.42857,21514.63123,21489.72923,21455.79029,21483.29518,21535.29249,21513.24375,21450.31626,21437.93685,21442.26439,21428.49578,21416.53289,21445.49753,21470.6699,21471.92493,21469.3316,20610.36171,20763.19509,20783.57361,20782.89687,21815.74064,20952.71527,20893.83034,20346.67005,20405.35713,20593.63315,19580.33008,20572.47721,20689.61393,20590.98983,20302.09508,21114.42453,21254.00351,20997.40019,20801.26383,22685.8984,20515.60962,21320.00581,20861.28663,21084.20731,21572.30804,21084.55672,21064.47369,20773.75866,21035.89701,21250.97742,21246.97404,21459.99078,20625.55352,21521.49886,22570.7108,21027.82253,20222.52119,21084.55672
"133",21637.28571,21474.45646,21468.46938,21426.42296,21415.88651,21397.88471,21423.97783,21373.86883,21366.7145,21365.40191,21354.73017,21311.38077,21373.09477,21354.4511,21363.01478,21359.81756,21721.05576,21720.29974,22097.63979,21966.29196,21925.82612,21358.04976,20897.01425,21304.69463,21337.68621,21704.03115,21071.6308,21260.42541,21942.5963,21916.60328,21859.76039,17897.2538,20824.10068,21031.31651,21104.03427,21784.79931,20625.40193,20969.65804,21151.93395,21847.03583,21838.17055,21589.95299,20673.06421,21431.69509,22335.51101,22037.09624,21398.07026,21536.04661,21419.48503,24958.31671,22361.70031,20751.79795,20352.70286,21398.07026
"134",25411,21642.90098,21637.19512,21582.04675,21591.50995,21574.35706,21578.32302,21533.81139,21525.60705,21519.56959,21510.94263,21459.89095,21528.79284,21503.60003,21515.05837,21506.99643,21624.67343,21572.84238,21598.11028,21551.69253,21557.11306,21656.76785,21494.52091,21507.74589,21496.44904,21506.46863,21466.80933,21472.69315,21451.72973,21495.06977,21538.93141,26389.58942,23398.90791,23300.05671,23090.76996,23060.21498,22210.90682,22583.61467,22608.86635,22021.36863,22006.84289,22395.97081,21847.27918,22544.07196,21609.77332,22536.54968,21562.97321,21677.35246,22381.84812,19520.7544,22416.23069,20880.05985,20497.07197,21611.391855
"135",23857.71429,27784.21727,27726.88794,27781.93633,27887.53692,27777.47009,27140.59755,27011.19518,27083.83511,26894.56668,27026.21224,26415.61464,27130.14975,26923.57023,27092.25841,26750.74102,27724.36576,27971.95887,27514.42098,27622.516,28198.57611,27003.19593,26225.77578,26503.51526,26201.59431,26401.05736,26898.07596,25992.7292,26282.5781,26261.31135,26042.5824,23399.23772,26447.48433,26503.37927,25849.67333,27488.97492,26061.0295,24972.79476,25033.20175,24977.40419,24704.11376,24711.51054,25111.78619,24754.02888,23817.86273,23089.99276,27803.87911,28066.69728,26328.33639,32396.27848,24020.11592,24131.24279,26543.0564,27218.995605
