"","Target","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","ARIMA","ETS","SVR","ELM","XGB","MLP","LSTM","DESTC"
"93",82299.85714,81944.70801,81847.98059,81784.17994,81607.41842,81519.26076,81444.34888,81895.25448,82010.93363,81944.83192,81913.71852,81897.92013,81724.36627,82172.85608,82124.01273,82653.71538,81937.25999,81764.31744,81495.60472,81919.01936,81841.22942,81642.53104,81657.34759,81869.13143,81832.8238,81941.91243,81541.3783,81624.16912,82182.14976,82099.70306,82344.07681,81503.66107,81238.82056,81478.48933,81104.8278,80988.97468,80090.25109,80916.28859,81247.10432,80981.89448,80812.25623,79488.38533,81402.1857,81551.41186,80602.37831,80661.8408,81983.09529,82088.30298,81862.11073,81470.99271,99252.16756,80454.39316,81703.80476,81527.536465
"94",81897.28571,81579.46047,81620.62451,81562.03446,81604.47224,81483.84312,81075.39367,81553.46283,81543.76699,81484.50165,81488.00818,81477.20718,81333.98826,81445.6582,81518.97542,81950.33981,81603.29669,81532.67288,81171.54857,81593.6385,81487.95148,81543.05728,81423.99228,81548.14174,81455.84153,81647.81932,81652.34065,81307.64573,81689.90617,81599.37705,81708.25904,81899.23907,81264.91506,81199.83764,81308.92807,81532.86236,80658.74801,80959.06769,81264.70826,81218.20148,81063.90199,79542.38118,80976.53708,81461.37691,80825.33623,81318.59961,81629.88737,81570.84211,81382.73404,81057.37771,98436.68015,79807.71534,81013.28206,81422.055475
"95",73925.57143,81368.75229,81411.37273,81317.19154,81326.70822,81335.54275,80872.89317,81270.25676,81262.73191,81196.07221,81177.34124,81259.97449,81093.07624,81368.96981,81302.28136,81814.65257,81341.05096,81435.85037,80911.88255,81629.76647,81462.31967,81026.0675,80982.54706,81085.56431,81014.46403,81109.30214,80842.6393,80986.40241,81404.61121,81146.01257,81432.93759,81423.16883,81441.78225,81561.35037,81318.11848,81657.87826,79995.22188,81428.6254,81708.45943,81536.38628,81535.3239,79800.44655,81865.89103,81939.75478,81024.85503,80981.08088,81428.67862,81285.47691,81109.54818,80703.78366,97743.91377,79205.36584,80631.18581,81197.512545
"96",74323,70269.0826,69930.71519,70149.90819,69103.42147,68371.51438,70113.83042,70220.457,70670.40762,70763.41905,70836.65132,69752.51886,70374.07393,70789.02132,70684.56462,70853.71046,70279.27353,69593.11491,69551.84746,69635.77009,69621.77182,69777.84528,69760.60073,70835.34228,70515.7371,70207.41632,70197.29619,70161.42512,70545.99296,70933.34319,70737.5241,73542.57888,69815.68131,69756.35333,69040.3471,68132.54851,69570.65047,68580.66295,68640.73166,69728.8683,69202.49764,69408.87982,70164.78505,68729.8117,68064.92275,68262.388,70341.66194,71446.1321,71023.90724,70837.07078,94891.3937,76182.44949,71868.58234,69596.211145
"97",70145.57143,73105.69581,72981.60779,72880.01673,73742.74316,74135.65547,72777.02294,73583.09247,73479.04354,73293.20727,73205.61367,73312.54199,72947.68757,72582.78634,73132.43364,73459.62649,73094.28866,72950.82909,72529.45189,72696.97959,72436.20122,73456.27452,73109.36457,73116.08573,73662.29277,73506.37189,73695.23094,72858.62576,72889.66662,72625.17001,72948.86171,71427.89642,73899.92042,73093.28111,73749.98329,74525.06902,71106.91319,72270.49949,73663.83084,73178.30456,72112.822,69808.09405,72906.52291,73387.9527,72375.84425,73238.97852,72896.36145,72696.38451,72520.69416,72586.13292,93077.58935,72755.52065,72304.37833,72525.073025
"98",67528.28571,67453.63673,67291.3632,66994.99677,66416.85504,66869.18747,67289.82609,67082.46972,67249.84807,67155.78403,66885.26278,67020.39274,67162.30801,67725.41521,67046.46824,67556.81318,67479.88375,67207.63033,66631.9392,67787.43552,67779.19247,66552.92479,66869.29894,67016.46993,66517.96304,66874.36072,66309.70667,66924.70711,67740.34934,67875.98141,67907.37523,67135.40943,66744.82964,67630.94978,67442.62073,65724.59009,66002.518,67279.67606,67023.16052,66120.20966,67490.85859,67974.88866,69250.42495,67796.60917,66394.21934,65829.36713,67741.88704,67936.18728,67381.1342,65760.80248,89528.18741,69447.9783,67266.41994,67258.271815
"99",64215.57143,65256.79989,65601.77856,65737.62886,65959.2676,65661.71937,65057.18705,65237.38924,65173.71707,65164.84288,65366.06042,64113.91054,64899.0847,64107.45932,64221.73914,63637.13221,65339.00443,65333.69116,65280.35191,65154.14032,64993.81501,65478.69476,65169.71357,65658.81093,65033.77345,64946.4619,67238.80263,64700.7981,64574.8098,65237.18146,64310.77525,69441.99538,65662.71321,65490.96777,65764.93541,65830.93881,66291.88985,64484.43254,65094.14358,65532.99126,64725.02835,65705.24966,65443.45963,64341.90852,64085.78032,65587.19769,65350.38779,65313.96624,65179.58643,65158.27124,87763.21115,66005.43042,64964.61977,65297.159075
"100",63818.28571,61901.03619,61640.20444,61488.90211,61211.22334,61174.05805,62097.48706,62102.41326,62220.90014,62129.99935,61956.16917,61915.86116,61986.95731,62098.04571,62042.66647,62470.70922,61685.59873,61765.79694,61149.47607,61320.93006,60990.62456,60883.63957,61014.33932,61511.15617,61470.81513,60490.65249,59682.34432,61628.42844,61013.8873,60569.62467,61407.14709,60442.38139,61227.11353,61047.95696,60723.53219,62047.83063,59059.83209,60156.40573,61614.39143,61279.66013,60615.04134,60295.05979,61089.49045,61785.26056,60248.29453,60228.61085,61843.69621,61818.91752,61564.50428,61036.08506,84948.97012,62365.64878,61598.2457,61070.050315
"101",63241.28571,62525.30764,62744.28141,62615.48159,63170.38342,62846.9594,62301.25206,62434.56232,62292.43848,62244.04769,62219.91394,62055.71914,62117.8436,61856.97076,61783.07475,61705.99827,62658.47977,62639.22005,63714.7821,62883.39079,62260.93271,62432.47032,62282.61933,62261.59039,62694.94336,62943.80535,63561.66518,63260.45875,63100.3027,62988.75143,62899.85187,57977.60904,61819.65421,62256.79116,61482.38823,61703.23877,61763.8785,62546.24652,62490.57577,62827.93889,63703.55268,63769.25603,62556.58023,63701.04803,62833.34503,63100.94975,62594.53205,62045.30412,62020.6597,61513.53361,83265.02693,59066.6969,61632.59519,62153.118415
"102",68308.28571,62356.00542,62524.36462,62363.78898,62510.07285,62680.94345,62137.1447,62172.85855,62128.26942,62092.5269,62029.50932,62157.40483,62103.10658,62139.53355,61860.17268,62071.85542,62264.36024,62698.13447,62104.74581,62553.14629,62522.27848,61725.87994,61693.8262,61962.30823,61689.42232,61527.4731,61469.87237,62122.6588,61991.83449,61619.24561,62116.83143,68174.7385,65200.55021,65760.24024,66271.93621,66469.13928,62616.62904,64993.58579,64037.44089,63850.48962,63959.44622,64572.79687,66111.07611,63596.59727,64201.37061,62255.46235,62452.3766,61857.04059,61952.24307,61257.45491,82038.82076,57092.78499,61455.48024,62569.45376
"103",59592.42857,70092.30426,70614.41297,70442.1684,71658.05902,72426.23866,69442.01017,69554.41265,69172.32609,69205.62013,69148.6767,69637.00566,69322.20343,68909.46872,68798.28939,69371.35914,70074.19449,70980.154,71427.56694,71114.92282,71100.30127,69680.02235,69262.55816,69124.9907,69857.7829,70270.70526,69367.34938,70406.05469,70954.45393,69759.30967,70430.81663,63514.03813,68282.6845,69383.11302,69793.28125,69110.89182,66513.75206,69070.93557,70015.35471,69425.08489,70023.27528,68380.47978,68101.72464,71060.83494,70891.85877,70427.19003,70102.66435,68648.47038,69102.39269,68910.16566,83416.42005,56834.38906,67813.07393,69459.135975
"104",59282.28571,56566.37349,56242.6972,56506.67517,54446.56016,54476.18146,56989.56507,57047.61652,57445.62679,57642.33997,57722.79744,57125.32779,57554.28199,58698.70922,58677.63162,58164.74461,56492.16694,56225.30303,56455.09743,56580.217,56907.98666,56100.78285,56302.71966,57367.87172,57085.86472,56494.92862,55802.27978,57539.88133,58060.80325,57984.75571,57900.58971,64261.3597,57326.85913,56583.50375,57430.54321,55669.36164,55664.46712,56981.34274,53820.83154,57917.06997,56386.12299,57971.29366,57239.33261,54664.04394,56124.03568,56094.62369,56700.51291,57585.50583,57610.83194,57325.36639,81615.28447,56900.67081,58646.63151,57137.92919
"105",61038.28571,58280.60887,58077.99509,58281.93923,58853.16003,60273.00947,58120.72888,58854.85064,58981.25351,58851.49646,58931.81275,58686.62241,58416.13067,57906.93971,58659.17536,58896.79485,58305.90496,58833.19642,58113.87617,58515.15914,57793.62213,58913.59848,58384.33829,58777.15337,59148.07338,59047.05719,59474.93383,58673.5931,58157.93845,57846.27863,57778.17263,56943.87324,59312.74082,58119.70986,59731.05716,59096.68291,55923.55497,56491.38793,57478.49564,58153.87848,56080.69842,55624.82599,57321.91253,57051.03082,56627.14407,57439.13071,57864.0007,57802.64437,58159.01983,59214.54132,80966.27619,55413.73824,58573.6187,57798.13325
"106",58128.71429,61026.85671,60775.41994,60180.66903,64461.65683,61389.84601,61076.65569,61006.90185,60954.80747,60825.28369,60401.59437,61309.30467,60851.44759,61594.86558,60866.43387,62488.80862,60987.51874,60918.70942,60259.71117,61533.29266,61648.83651,60425.46345,60905.83413,60359.00654,60333.27322,60880.17964,59403.51057,60955.81017,61878.05585,60793.76019,61531.42824,58097.55822,61022.71109,61579.31944,62173.90653,61271.90641,58823.66127,61472.34953,61261.34709,59142.05282,60408.12957,60562.07648,62280.14888,62617.88422,60891.88142,60517.96566,61150.64071,60459.3164,60333.71152,58523.72732,79011.00797,54834.8173,59602.24401,60409.16147
"107",57477.42857,56552.42883,57086.39871,57232.56689,56848.23525,57044.69033,56280.19338,56163.69446,56247.48305,56393.16155,56577.13898,55655.51065,56233.67091,56075.09623,55815.09725,55569.29011,56792.34109,56820.54292,56867.52345,57102.43373,57391.29406,56863.10546,56794.25391,57117.02653,56258.35493,56915.87787,58350.83517,56546.22232,57109.677,57727.86041,56672.5339,62258.94119,55722.6061,56708.50944,56712.28512,54923.30224,58106.11022,55967.76926,55371.23799,55993.31896,56498.11396,58552.25206,57217.99017,55010.70813,56027.88712,56486.69493,56946.74907,56976.13527,56993.82865,56344.15787,78266.57479,55107.93976,56550.96547,56984.98196
"108",57473.42857,56892.18763,56806.28965,56875.8516,56948.02446,56708.57636,56928.13144,57155.60364,57221.56541,57192.08374,57223.25038,57189.44944,57069.02665,56866.59706,57208.74909,57254.41458,56594.90883,56999.14527,56554.05098,56151.38926,56888.54061,56300.7907,56250.98105,56785.28248,56701.07235,55914.07033,55755.55631,56160.57458,55823.30716,55546.18971,55937.57559,59784.92029,57248.56362,56214.97992,56762.84577,58822.54779,54856.97265,54992.591,56624.24214,56756.65254,54781.32116,53439.46535,54922.05502,55745.83047,55557.64949,57140.69799,56675.6623,56506.08317,56666.90722,57102.95591,77948.69015,54823.40053,56320.73339,56610.4791
"109",55599,57117.46341,56985.88711,56782.79481,56869.32689,57015.1364,57231.92024,57270.76938,57297.43526,57235.05851,57106.12794,57500.22584,57245.25299,57403.64511,57279.4366,57738.79685,57171.06251,57036.67039,58096.58676,57774.77467,57833.09636,56702.45372,56808.84326,56689.02731,57272.3683,57484.57093,56734.39599,57652.5264,58043.28478,57206.41743,58030.01334,45714.82699,54001.82272,54127.09508,53536.91048,53240.17295,53794.99024,55000.25729,55580.74541,55574.91303,56337.2807,55897.81307,54412.07109,56069.64816,55177.3531,55591.96822,57114.93161,56795.3809,56774.37766,56174.95276,76980.78075,53786.60621,56355.08288,56379.337735
"110",54400.57143,54513.27915,54631.80291,54659.31505,54360.28102,54303.59894,54591.64307,54561.32968,54618.33622,54621.82029,54654.49321,54482.44008,54639.57485,54515.18399,54504.88002,54336.00668,54599.5386,54472.37557,54339.98586,54486.98191,54613.23252,54734.06363,54701.40458,54874.92897,54607.64213,54826.68743,55168.26256,54614.45744,54761.94896,55041.21052,54770.09638,63933.68965,59257.06204,58939.36422,59386.80382,59135.64184,58379.44553,59361.8198,57233.56891,58270.36437,58013.27515,59299.74841,60331.93632,57023.48145,57273.00679,56119.25546,54645.79387,54643.73107,54728.72721,54245.68648,76146.92237,52761.93523,54491.08687,55949.20521
"111",53609.14286,53523.00419,53463.11029,53469.83029,53406.4764,53139.5272,53718.31003,53765.84632,53815.87863,53783.23898,53778.94051,53751.6361,53738.36407,53605.4974,53760.42183,53765.00686,53432.96513,53443.44566,53212.59718,53394.59989,53497.56672,53431.03538,53424.04551,53659.45828,53601.49867,53370.01885,53356.60918,53360.7126,53230.0516,53176.84017,53295.20115,52636.25267,52851.77458,53600.07591,52577.71479,52168.36535,50713.86726,51846.1704,53001.024,52062.68746,52126.93727,51336.00194,53298.12434,52844.52781,52106.56992,51542.90748,53468.93762,53425.95728,53503.10161,53380.49619,75341.4014,50428.09124,53332.73675,53028.562495
"112",53842.71429,52838.42351,52776.11883,52669.40328,52663.08481,52646.78417,53047.20265,53036.0525,53056.17472,53016.38141,52952.19662,53111.80143,53022.05638,52974.601,52973.89215,53116.93781,52851.07304,52742.94856,52804.1525,53107.79296,53061.42529,52758.62141,52786.18118,52806.98912,52879.97375,52897.02615,52724.02021,53066.07588,52982.12957,52746.8064,53029.28669,50277.72911,50838.51273,50228.32941,51272.29061,51096.60004,50534.53386,50423.71635,50485.01224,51152.74624,50633.17756,51012.74053,49491.8145,51409.56176,51029.21305,53061.24416,52859.44042,52725.95319,52710.63591,52209.10643,74276.13332,49589.98102,52419.87827,52060.098835
"113",52675,53533.13253,53674.83487,53588.08442,53786.00607,53849.06331,53470.10019,53463.86422,53432.0386,53411.30548,53393.70798,53527.4683,53431.84294,53322.00261,53261.22363,53277.83656,53560.34147,53664.13696,53391.69918,53753.32513,53739.6818,53456.02108,53428.43619,53428.22408,53353.60181,53445.77397,53594.86043,53462.30079,53363.38844,53287.70109,53380.80944,55629.15602,55054.54062,55005.11276,55177.84208,55347.535,54749.40602,55252.50989,54889.2336,54877.78452,54966.96243,55380.48793,55565.21817,54850.40731,54768.37615,54437.8133,53607.97893,53287.26777,53368.20574,52877.73431,73807.64891,50298.37884,52721.33813,54244.54391
"114",52432,52021.65731,52059.15723,52039.78355,51822.69928,51815.12477,52178.8557,52145.78126,52193.33071,52184.72192,52179.27852,52237.76865,52236.61493,52179.97436,52186.74462,52104.44085,51979.28741,52104.83321,51737.05444,52347.40506,52257.83498,51922.56924,51916.93229,52085.71142,51961.05112,51871.98811,51841.11098,52116.77957,52017.23191,51868.40234,52023.82528,52270.03147,51923.32074,52335.82479,51751.26152,51580.33751,51143.75212,51909.3679,52116.8729,52013.86308,52240.34598,52055.06868,52418.80885,52157.22106,51807.86285,51398.00156,52076.10617,51987.20859,52047.85371,51680.33826,73257.66038,49071.01983,51658.4129,52017.53115
"115",51733,52093.51074,52114.28422,52105.39805,52147.73144,51963.5123,52185.59984,52198.20683,52210.99398,52186.75989,52192.05241,52271.34643,52194.31349,52061.61854,52161.05345,52127.09881,52081.51253,52112.80585,52129.01776,52249.67352,52278.27359,52025.54419,51973.71102,52040.388,52094.51928,52025.87287,52101.68159,52143.18987,52085.50062,51895.03342,51975.15102,51094.67477,51638.60103,51433.39411,51547.48129,51812.5433,50894.92863,51328.65868,51416.33148,51840.84707,51395.17647,51547.50893,50940.20683,51585.31075,51552.83999,52089.81978,52062.58869,51889.94261,52012.00708,51882.78849,72978.6126,48293.0677,51632.61669,51737.62668
"116",50711.28571,51251.2031,51198.03042,51126.89644,51025.1768,51021.61385,51474.93444,51451.45624,51487.66304,51464.99493,51425.57801,51602.40759,51505.66216,51475.74442,51496.21099,51544.96619,51238.57998,51200.53225,50984.87684,51413.42882,51358.77126,51244.68762,51277.82718,51305.20137,51301.53737,51317.92136,51107.94845,51395.39435,51366.41005,51201.21621,51394.78103,51654.56982,51881.69025,51877.14956,51743.15372,51736.28411,51172.74467,52020.99314,51707.51684,51841.92409,51811.15383,52086.55243,52203.13611,51786.94187,51678.82448,51278.23685,51272.63465,51175.1887,51237.14044,50795.87027,72368.93703,48092.85889,50885.14648,51331.986315
"117",49396,50036.96268,50055.21913,50054.93759,49933.32619,49802.59101,50250.42275,50204.903,50243.72475,50228.37222,50228.5153,50229.36307,50249.36707,50132.09534,50198.87146,50095.4455,50063.9924,49969.92714,49776.07463,50019.08466,50004.63308,50179.37479,50168.47223,50243.92431,50185.9544,50227.62937,50319.91305,50158.07359,50116.08998,50164.93636,50110.13179,50828.14185,50183.11672,50380.56403,50111.04143,49884.48666,49771.49844,50072.78528,50021.84878,50095.86894,50092.52483,50442.95729,50477.30591,50032.86033,49975.9681,49725.94304,50073.80074,50059.32479,50127.36445,49810.16226,71795.49515,47269.37602,49832.68354,50046.09256
"118",48566.85714,48551.36816,48477.98987,48453.96028,48305.77853,48169.40789,48916.5752,48852.80085,48899.18859,48878.71576,48852.37618,48877.46102,48890.74048,48790.04318,48877.31301,48843.10311,48521.93915,48423.77562,48179.48281,48561.2264,48510.80534,48668.38594,48690.01142,48803.67404,48746.04159,48699.16484,48605.46031,48683.75668,48569.44827,48545.44133,48605.81294,49480.66847,48456.95897,48404.71465,48390.10736,48434.65787,47845.4297,48135.80479,48234.0136,48287.77086,47955.79861,48181.11329,48232.82563,48034.07868,48077.36472,48325.83852,48555.38947,48602.77815,48620.87119,48280.97322,70940.40232,46487.02329,48382.48051,48450.45635
"119",46846,47816.58923,47797.85065,47743.89598,47729.21847,47628.30946,48114.34536,48034.85417,48050.23534,48025.19119,47997.52584,48036.20766,48037.76105,47914.21818,47954.56225,47914.47187,47831.71938,47723.68989,47534.18995,47879.0238,47807.77931,47914.13558,47923.46022,47960.55579,47946.17667,47950.76051,47980.63874,47959.67021,47793.74709,47771.06146,47827.65655,46930.78376,47307.16652,47323.56448,47256.59136,47243.62896,47218.04688,47263.42737,47471.95423,47425.85187,47305.12841,47646.31733,47248.00654,47283.06074,47259.69325,47455.88867,47841.69311,47800.35196,47801.84762,47389.51876,70071.66142,45773.53069,47444.09853,47408.625345
"120",45890.57143,45739.02222,45707.33077,45674.82932,45467.56594,45397.83393,46197.57503,46061.28169,46110.48689,46099.33577,46066.3692,46003.6023,46131.83221,45982.62958,46023.35155,45888.08295,45737.18816,45631.48531,45318.43191,45856.55276,45791.94983,45932.73535,45942.98232,46072.24365,45963.32822,45921.70604,45938.91769,45974.33697,45765.09035,45797.71147,45829.40238,47181.79879,46096.8763,46071.14986,46022.55235,45953.58261,46148.75387,46125.18796,46065.92979,46113.57052,45954.89635,46434.03517,46434.89561,45766.46799,45790.47099,45699.92707,45794.64406,45868.52735,45836.18102,45357.22601,68941.95861,44689.44538,45566.628,45852.354185
"121",45366.42857,45005.27735,45014.28854,44979.53272,44984.54865,44833.37944,45364.9835,45235.51071,45247.38504,45224.0635,45208.50472,45138.3607,45225.10758,45077.45056,45111.84242,44977.52114,45000.05662,44950.0839,44703.75326,45048.21989,45046.77189,45083.2126,45085.154,45172.31347,45114.12708,45023.73354,45217.6047,45140.94906,44819.60377,44788.21424,44844.08303,44644.86763,44877.82169,44915.19011,44773.15188,44791.30457,44804.1793,44656.87446,45026.66445,44860.90207,44798.7066,45022.55767,44858.99833,44727.79738,44598.90533,44576.4987,45018.14947,44963.08518,44974.68172,44628.1468,67993.98207,43175.45221,44619.61836,44788.66559
"122",45160.85714,44715.28158,44734.32912,44637.59864,44669.5105,44683.77737,45015.42147,44900.52079,44900.37854,44889.33484,44852.78098,44921.48933,44915.42858,44804.41715,44790.50875,44725.51918,44699.4677,44745.05382,44502.25289,44969.59546,44972.90864,44714.2475,44729.16563,44762.37663,44739.77064,44655.53299,44698.08455,44877.22949,44519.87231,44366.31095,44598.99656,44310.53588,44741.68547,44730.62123,44810.87225,44808.02067,44774.61552,44728.80792,44843.93122,44776.32581,44748.20862,45090.37326,44772.91271,44724.34071,44679.75173,44698.19987,44756.25033,44584.95032,44603.68095,44081.29399,67111.70468,41921.49126,44128.10206,44702.04622
"123",44407.42857,44746.10092,44857.40652,44800.00071,44858.25643,44881.53053,44900.17032,44789.87632,44804.51035,44800.74131,44788.54631,44820.25603,44816.04888,44729.241,44696.50741,44564.09677,44751.89487,44878.20365,44775.20264,45087.18735,45043.24733,44688.52775,44693.45584,44717.88021,44705.72562,44646.08672,44857.72106,44834.0731,44549.83576,44440.49719,44582.96478,44720.57514,44976.99548,45100.83672,45038.78972,44988.33231,45096.77782,45012.86757,45046.76693,45060.15818,45175.82772,45472.35093,45072.55148,45156.60286,45073.45344,44841.94237,44802.27197,44563.23266,44657.49486,44232.03711,66639.51384,41072.28656,44103.48348,44906.99618
"124",44017.14286,43908.47249,43938.96816,43916.5899,43804.75462,43755.42432,44221.75765,44097.87159,44130.97656,44124.74255,44111.5787,44141.66296,44165.94952,44065.05776,44089.88663,43954.16631,43874.80714,43980.3567,43793.85296,44198.82481,44159.35062,43915.9125,43930.90531,43990.37147,43936.51527,43835.30541,43968.70824,44054.48004,43803.24048,43655.39874,43773.65755,44470.25447,44206.243,44246.34888,44125.43481,44169.34486,43913.88116,44102.94466,44017.66714,44199.87374,44158.16453,44318.03594,44098.52817,44144.81094,44069.86265,43938.25449,43928.83503,43796.87997,43917.46129,43597.93429,66200.69321,40271.16619,43515.20351,44030.11706
"125",42019.71429,43649.83772,43653.96101,43628.74966,43616.33922,43503.17392,43952.25134,43830.81268,43845.54796,43830.16862,43820.34188,43871.54489,43858.93129,43761.39524,43799.88893,43706.74578,43641.89026,43654.60569,43635.80582,43816.89144,43818.63001,43658.80195,43686.72098,43667.82258,43691.95927,43637.78595,43783.10079,43744.11156,43564.08408,43442.12801,43503.25706,42992.45851,43626.30744,43624.62884,43516.74472,43522.26122,43306.62147,43464.67091,43465.03139,43637.66715,43544.14206,43766.22992,43346.33511,43591.27013,43507.37775,43492.48301,43638.90432,43491.03869,43638.04566,43378.52247,65843.90972,39656.09833,43264.85262,43554.007425
"126",40797.85714,40982.46171,40883.80153,40884.69802,40556.57115,40448.58134,41662.13634,41482.18461,41532.80212,41533.68087,41499.59782,41436.66181,41587.207,41437.48881,41534.78575,41388.83923,40981.16972,40803.76753,40612.54032,41019.82465,41014.55909,41349.33639,41386.67327,41440.90337,41386.565,41354.01836,41329.57396,41393.95315,41201.83999,41206.3949,41188.76199,42385.23713,41356.84439,41342.65913,41223.76269,40915.29597,41269.74529,41333.18701,40988.65102,41283.98911,41077.08513,41598.7844,41620.13064,41006.16375,40933.06223,40757.14553,41005.64229,41138.60739,41201.76701,40809.47857,64893.63991,38902.90114,41105.06175,41170.1872
"127",40083.42857,39842.1153,39786.06378,39777.37894,39737.0343,39503.81707,40425.98463,40219.64319,40225.65183,40202.67156,40190.07318,40063.18337,40213.42052,40084.97655,40135.76842,39995.22207,39854.03996,39653.32807,39491.05994,39719.18886,39699.246,40135.25794,40159.98971,40195.03698,40165.72601,40143.94902,40218.12693,40125.2875,39851.01137,39901.19063,39835.68157,40338.05349,39870.29142,39843.34709,39816.99049,39679.84616,39818.20512,39438.74487,39619.38414,39514.49874,39359.39204,39776.01085,39765.51609,39351.92191,39363.23612,39363.43813,39829.21662,39868.87682,39936.0553,39632.75957,63921.92492,37818.10926,39749.0564,39817.597805
"128",39959.28571,39305.56637,39275.43935,39166.67829,39189.75576,39197.57758,39799.26611,39636.34038,39616.09281,39620.2102,39587.43027,39597.28966,39646.93726,39517.00801,39538.98588,39436.31614,39297.46966,39235.46494,38878.44753,39456.09263,39398.09538,39557.34576,39555.61767,39574.44846,39545.00339,39491.73456,39387.27699,39582.48608,39195.77236,39145.58502,39294.34274,39193.87524,39075.3746,39111.82045,39251.31996,39099.62432,39345.49516,39012.00626,39174.34326,38969.61282,38927.11312,39257.99042,39147.78681,38881.6575,38947.62952,39123.37387,39349.86055,39251.86852,39265.49921,38652.0272,62837.82722,36902.27572,38855.58536,39251.59424
"129",39868.42857,39501.51711,39633.74616,39562.95274,39697.53783,39727.98772,39697.45679,39556.71087,39582.55363,39594.76782,39584.68344,39535.31633,39570.9236,39544.00039,39497.07611,39304.20298,39519.83089,39629.46118,39421.01852,39789.34207,39795.6556,39540.42737,39549.34918,39573.7562,39569.12824,39490.70675,39694.18901,39613.29862,39239.83078,39222.78107,39351.47366,39403.42013,39307.48321,39440.20446,39492.53851,39441.64468,40000.30965,39389.58502,39569.7984,39489.40404,39535.54098,39864.68357,39350.16451,39474.12584,39607.79099,39607.77771,39580.26777,39347.70516,39428.33755,38913.43799,62266.0836,36302.00876,38807.99688,39483.332175
"130",38732.85714,39626.94092,39716.69713,39665.81226,39678.85821,39738.14288,39853.06227,39713.33561,39740.34523,39743.36671,39731.46102,39759.93984,39754.07177,39704.95158,39685.80319,39554.38949,39583.58853,39805.33,39541.14333,39973.91448,39913.76752,39588.60955,39606.71153,39637.02652,39578.12643,39478.6402,39679.04136,39697.15708,39351.67915,39181.40206,39370.94618,39833.96668,39833.59522,39864.11209,39786.69649,40087.74911,40125.50135,39874.40901,39934.60459,39944.46761,39988.86909,40035.73824,39669.54919,39918.4018,39933.8288,39896.35487,39661.28684,39418.80166,39558.69285,39182.583,62004.83657,35779.53949,38947.31623,39810.331585
"131",38804.42857,38151.79833,38144.41948,38155.2235,37948.03244,37851.15394,38669.25541,38482.01234,38522.16532,38519.50737,38501.37631,38458.1573,38561.12387,38462.38461,38499.22473,38348.55437,38139.20527,38153.54393,38229.6209,38407.03834,38433.41407,38286.17861,38352.99086,38317.86965,38313.24623,38219.22924,38527.82634,38369.98418,38154.87041,38094.26576,38078.24573,37536.10764,38052.04728,38082.97237,37759.44699,37751.76609,38300.65222,38192.21424,38165.32564,38396.68261,38329.76178,38476.90841,37983.99928,38288.61703,38051.56356,37936.47293,38159.85295,38127.04716,38269.38826,38008.87738,61582.63906,34960.49441,37961.07305,38249.50458
"132",37843.14286,38612.69423,38602.87419,38563.1441,38660.6291,38524.40889,38950.44898,38780.39252,38768.52666,38751.04655,38746.66136,38784.2092,38764.05858,38714.43978,38717.23465,38656.33509,38603.9676,38592.12796,38475.07227,38655.30517,38659.86329,38645.55286,38701.92581,38611.78187,38632.38401,38608.16848,38758.36084,38636.75282,38444.96633,38357.29841,38376.38269,38878.22721,39359.97584,39238.91766,39242.2409,39421.3631,39449.2996,39126.49052,38968.24127,38987.11965,38893.66835,39324.23168,39042.02476,38927.62075,38894.29128,38784.47187,38579.73399,38400.52235,38589.25585,38327.21905,61322.54486,34336.58816,38172.41353,38769.04525
"133",37041.71429,37285.3836,37248.76772,37196.25875,37025.38703,37042.29137,37830.39101,37668.12127,37684.34523,37693.50233,37664.65147,37690.85383,37743.25462,37608.47043,37659.74212,37543.37714,37291.55118,37220.39804,36968.29554,37375.8719,37322.1648,37639.51692,37659.36307,37615.05431,37616.26737,37597.96511,37533.48838,37600.44712,37387.22787,37379.31877,37411.34997,37626.44459,37310.93563,37570.77605,37314.45178,36931.90178,37581.15429,37421.18309,37315.73171,37349.21857,37544.73594,37528.19544,37639.38437,37491.35829,37382.08626,37087.48522,37336.12302,37314.10206,37418.67059,36893.27667,60701.91117,33828.18842,37091.2413,37400.378425
"134",35897.14286,36460.3431,36480.41716,36490.42673,36425.83383,36259.02105,36938.26848,36720.73165,36748.81391,36736.32339,36728.26265,36620.30315,36748.69919,36699.83329,36693.47942,36537.60552,36471.48688,36402.80383,36214.75194,36397.02207,36384.66185,36724.50629,36759.36735,36752.09618,36718.95267,36698.19093,36807.12963,36679.2351,36494.03009,36515.93488,36439.88734,37581.29814,36356.44776,36346.80789,36385.55209,36387.5398,36508.98747,36178.44934,36150.69908,36234.76131,36092.99863,36356.74179,36208.49367,36030.36059,36191.28612,36402.36536,36476.74004,36466.50112,36597.45716,36307.60135,60232.3483,33460.18649,36260.09767,36426.026605
