"","Target","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","ARIMA","ETS","SVR","ELM","XGB","MLP","LSTM","DESTC"
"94",13256,12217.91503,12195.61358,12132.64402,12118.18311,12167.51243,12457.44791,12117.26774,12675.22513,12577.55438,12841.41484,12630.38784,12819.40244,12671.43241,12957.88864,13111.48825,12146.04397,12055.47728,12047.2301,12040.99146,11972.65151,12953.37667,12998.75392,12762.6991,12946.73834,13123.00243,13040.75575,13300.60112,13071.66987,13103.56954,13273.07469,12647.05238,12103.44921,12021.95304,12051.75858,11987.09677,15019.90097,13122.12096,13289.83556,12684.60644,13582.04025,13621.12957,14136.31236,13995.8677,14016.77298,13973.61145,12348.51044,12367.43807,12229.51335,11969.93777,25460.83481,12034.82736,12297.08415,12331.2778233333
"95",11476.28571,13330.79961,13337.7124,13272.56932,13456.43525,13252.62714,13536.84343,13205.5394,13610.56024,13318.78496,13588.05241,13605.77315,13639.03099,13754.20706,13704.27441,13983.39572,13309.08795,13385.95745,13381.55392,13377.07442,13508.93722,13799.68962,13775.06592,13925.1979,14048.73431,14299.20485,14243.88926,14330.70088,14319.3252,14548.75403,14404.3298,12049.90153,12810.25074,12926.17908,12773.82489,12824.89845,14157.33862,13029.83798,12967.22155,12593.32754,13256.84623,13076.36017,13968.70667,13520.34567,13526.14739,12840.25373,13433.21499,13255.91112,13041.77466,13073.2132,25391.50269,12563.37005,13291.09423,12866.8711366667
"96",10988.57143,11017.37118,11069.45028,11139.23229,11046.90823,10960.83857,12245.19203,11931.72007,12508.61324,12654.56555,12573.5128,12171.04156,12533.07949,12244.44997,12134.94,12179.1203,11135.99801,10999.50317,10931.43994,11153.85934,11026.90625,12420.50625,12476.78239,12840.07539,13217.14616,13045.07024,13185.69531,13386.87883,13754.27403,13614.98942,13210.31542,12570.45895,11402.70238,11372.20179,11170.3801,11362.25947,13461.45192,12497.83893,12256.05855,12364.08986,12188.60687,12794.62407,11329.1217,13628.00842,13317.2855,14146.71908,11121.3429,11476.46372,11385.93635,11027.0206,25006.90164,11716.7469,11420.37522,11962.7051233333
"97",9995.714286,10726.14202,10721.93999,10631.95584,10530.05194,10722.08401,10650.75278,10413.31779,11191.97304,11320.91691,11554.72237,11326.1421,11355.04286,11198.93818,11824.59459,11728.96747,10759.50199,10799.63012,10647.59916,10811.60079,10808.23369,11113.7837,10915.23742,11775.26636,11819.92166,11899.82568,11136.35322,11786.00284,12270.42645,12747.68069,13258.55039,10573.85662,10993.05878,10820.90578,10825.14646,11217.02216,13112.73545,12562.55756,12245.28081,12339.45569,13484.85939,12239.73689,13815.85784,14889.23041,15737.88572,14952.62084,10891.30262,10988.62023,10816.28499,10442.91017,24889.41997,10824.44006,10963.86097,10601.1531333333
"98",8479.285714,9810.246323,9728.109693,9728.58894,9774.134721,9453.60447,10583.32719,10212.6918,10893.82697,10880.15811,11048.53993,10466.97509,11205.14481,10632.28681,11063.47235,11163.44643,9867.777159,9790.309121,9708.008003,9805.982426,9593.567062,10798.84686,11007.47958,11089.72669,11348.26221,11596.06428,11208.01616,11415.07787,12019.56971,12175.33401,12930.68151,9944.243981,9978.687676,9762.12096,10128.48693,10030.62881,12583.48915,10879.50224,11284.36098,11060.44379,11820.23971,10918.8286,13013.8332,12451.88872,13712.26198,14295.54389,9797.700754,9995.813602,9894.612539,9864.338913,24101.0902,10064.03365,9918.905163,10017.1827733333
"99",8656.285714,7859.609193,7909.468585,7894.950072,8002.661601,7977.803132,8295.701908,7802.207794,8666.545091,8698.014755,9144.165606,8525.357978,8899.456055,8314.719538,8771.92482,9524.059545,7956.280171,7932.149718,7884.699489,7972.228322,7570.495648,7800.055938,8770.299711,9097.856389,9469.258936,9626.120387,8451.974967,9419.513803,9662.934416,10152.89001,9222.916969,9883.998949,8139.713912,8101.078451,8234.943955,8441.542617,12589.05399,9973.68861,9995.009428,10332.67678,10476.33802,9130.824122,11576.97429,12733.63768,12940.64659,13170.60532,8176.852098,8479.437406,7991.423333,7458.077958,23444.97963,8604.003083,8412.411208,8559.21002533333
"100",8325.857143,8515.60128,8488.644132,8396.537804,8537.842926,8621.504457,8328.871455,7901.150693,8603.704307,8375.182281,8991.05626,8647.179923,8928.91576,8599.900196,9249.66237,9664.839818,8403.615105,8332.593619,8116.267819,8249.34426,8330.901768,9781.066148,9205.236189,9121.338235,9344.290583,9763.359557,9749.639641,10024.80382,10063.28179,9901.082116,10579.71392,8506.464844,8108.422299,8072.000954,8294.40346,8070.256177,11094.66159,8890.759535,9086.660978,8721.675614,9776.678406,8612.029034,12423.84435,11070.22678,11426.53661,10325.41835,8691.586256,8656.268025,8276.482268,8157.844585,22999.81909,7921.328839,8690.826673,8228.03260166667
"101",6944.142857,8136.595657,8144.456203,8142.287149,8201.444015,8202.218988,8713.333718,8282.6883,8856.037074,8525.39314,8901.819707,8521.265612,8991.252838,8685.918555,8615.355551,9381.629957,8242.309356,8325.520208,8362.684456,8265.489995,8559.800095,8978.522469,8980.281257,9807.791558,10102.52234,10459.51281,10325.77134,10268.21089,11251.89887,11460.40564,11070.25476,6897.947841,7641.527398,7645.955764,7883.746295,7726.316718,8967.340789,7623.651334,7448.392032,7753.034135,8016.497577,7178.301209,9765.377753,9566.401162,10168.75179,9149.979889,8259.9571,8325.890192,7792.320458,7959.814444,22505.51036,7872.783679,8395.795466,7657.65219966667
"102",8059.714286,6432.536579,6494.919033,6500.687644,6496.570207,6443.235621,7044.458332,6637.769593,7431.946333,7541.662477,7842.629802,7274.383167,7495.373807,7195.009727,7475.394732,7996.700303,6528.483723,6489.471436,6361.978454,6519.622552,6163.457528,7547.966187,7437.837727,8338.64015,8789.350359,8793.807759,8353.962676,8932.909261,9832.416165,10028.21318,9229.987422,8769.996912,7329.949151,7231.037087,7490.710384,7497.019724,11530.59759,9212.766561,8927.835736,8642.612817,8218.571074,8731.190139,7923.865994,11973.46317,11700.93918,11634.14457,6668.5764,6944.281067,7058.267559,6170.609421,22132.53573,6857.283752,7005.888252,7488.67802133333
"103",7635.142857,8212.183559,8171.086698,8048.358041,8138.576516,8191.94312,7733.478167,7461.361479,7968.801155,7649.349431,8222.477683,8188.664359,8316.416635,8134.594668,8808.786568,8864.248742,8156.29839,8267.635919,8180.283648,8180.024698,8120.460274,8929.272318,8137.991135,8977.351794,8967.426604,9467.768642,9183.792894,9275.865915,10152.91287,10560.79097,12015.52122,6840.8582,8197.273636,8090.93374,8428.922534,8381.76647,10980.19484,10407.05001,10642.32349,11032.89638,13307.96073,7020.496148,16267.16769,14823.48287,17280.39543,14677.63456,8282.20172,8059.602714,8007.29681,7942.675272,22134.14507,7187.681985,8210.71008,7436.50549633333
"104",8439.857143,7563.071913,7560.217612,7601.572507,7590.935186,7511.228178,8590.448042,8300.122745,8665.260575,8407.069297,8424.53827,8147.733283,8634.277129,8371.870517,8019.569495,8621.112435,7676.016003,7695.310748,7817.087642,7761.082836,7848.248782,8460.994662,8651.805747,9210.937342,9531.016696,9783.305917,9731.516649,9587.505392,10705.65916,11069.03465,10204.45172,8044.489794,7685.663389,7694.628291,8211.8812,7774.894746,9351.015036,8332.798082,8940.454886,9444.06386,8961.231362,5216.699036,10913.49117,11564.58142,12376.57712,11626.93511,7550.467143,7635.185314,7596.084259,7632.953389,21788.09516,7509.799233,7750.504722,7980.232266
"105",9257.714286,8427.867613,8496.168367,8437.320655,8507.449031,8401.802225,8317.266127,8065.309616,8490.424733,8194.307977,8661.746761,8608.038416,8280.914027,8677.357764,8740.033105,9044.898915,8396.632236,8473.314986,8443.6711,8402.616814,7680.146932,8500.196788,8432.306259,8921.730538,9048.209599,9062.469041,8458.213402,9316.354904,9572.377561,10031.50141,9025.27294,9837.291134,8894.193986,8887.065264,9252.119501,9061.954789,11642.34074,11087.67377,11209.56713,11312.98944,11728.7854,6765.831289,12628.11703,14624.18046,14552.61211,13276.3317,8600.347822,8439.776655,8685.532892,8077.792165,22220.30802,7905.339164,8626.314883,8862.711214
"106",8906.571429,9598.415188,9573.263122,9633.596582,9649.84294,9540.263796,10279.99427,10216.51719,10327.27822,10142.82695,9938.369941,10090.5373,10278.92929,10110.92109,10062.445,10126.50358,9544.969932,9530.678843,9512.08226,9419.404996,9360.469003,11332.63033,10408.4364,10613.16298,10591.30807,10740.08713,11601.14452,11052.54156,11474.70153,11351.8445,12492.6227,8344.360112,9121.608188,9032.851749,9070.319477,9139.855749,9195.073386,9877.096167,10405.38803,11366.16028,12591.39318,6094.058092,14799.64509,13027.13721,15314.25979,13501.15155,9420.826151,9257.632471,9276.68485,9802.990957,22412.56053,8826.341378,9442.57954,8993.83798833333
"107",7987.857143,8825.083935,8868.670112,8938.850768,8908.596774,8907.468639,9718.662993,9554.92733,9942.035418,9990.337587,9834.002028,9640.160332,9579.866115,9768.365859,9616.893504,9649.997223,8957.711019,9081.831393,9116.095527,9136.847063,9379.01413,8621.651639,9184.181408,10158.66919,10375.69131,10197.79799,9149.533465,9773.138738,10623.73568,11725.25687,10408.67292,9353.237565,8939.76951,9065.864867,9123.483383,8991.162762,8588.236574,9188.398696,8960.105851,9775.014399,8783.88486,6734.446943,8668.789706,10948.7236,10733.12913,10454.91617,8836.540168,8906.606544,8995.62746,8856.471186,22654.29922,9140.308232,9039.546009,9242.626385
"108",8699.857143,7827.92988,7807.101064,7796.849839,7779.385398,7678.07303,8451.353904,8358.003517,9082.726504,9425.606409,9224.504012,8835.433025,9085.995348,8885.104549,9415.483278,8937.629071,7793.46224,7678.481512,7766.58751,7680.51791,7721.354703,9048.784252,9138.543042,9043.514613,9229.137554,9053.936386,8833.535919,9259.556102,9252.507109,8880.169505,10207.30808,9679.102943,8333.416422,8177.261914,8196.371656,8232.00687,11823.22163,10629.99645,11042.81605,10818.56687,11925.64403,9421.144472,11822.14807,13099.42343,14576.41919,14938.51572,7804.630521,7987.949041,8319.495706,7916.016267,22608.00867,8322.922032,8050.429238,8573.317784
"109",8295.714286,8862.919117,8802.881755,8715.391553,8730.604717,8814.207465,8815.981309,8604.179066,9103.294411,8940.413222,9219.494915,9146.309435,9388.443061,9141.226478,9731.879059,9602.302923,8828.799147,8899.730406,8940.565094,8884.53508,8855.175154,8578.337562,8883.654359,9085.188094,9085.187805,9434.718467,8641.335708,8875.16483,9392.214766,9843.254957,10715.80002,7047.044307,8108.107113,8154.249315,8153.860278,7977.051886,8972.622041,8345.339631,8573.698685,8921.698291,10347.26034,7032.91787,13018.54201,10728.72388,12450.56621,10971.56338,8841.857062,8699.785934,8426.695452,8779.948894,22594.54247,8489.540362,8795.51814,8109.63830433333
"110",8055.857143,8198.240759,8200.432222,8221.250555,8200.157119,8163.534697,9063.409133,8773.547432,9214.57607,9037.573458,9108.096239,8828.170187,9205.492272,9015.944379,8862.829198,9282.981343,8194.135726,8075.82957,8271.338629,8084.219471,8187.73947,8865.11708,9534.820083,8914.288749,9277.216129,9336.505448,9408.916687,9560.928261,9612.482817,9356.802253,8559.883433,9515.751747,8333.375277,8358.686216,8350.555544,8128.545085,10466.04145,7922.219097,8311.500092,7229.867527,6525.768198,8851.428951,6239.885512,7903.666866,6779.629846,7516.732566,8215.112807,8295.754703,8562.673955,8210.362286,22335.73481,8363.681684,8367.726154,8755.38839066667
"111",7006.428571,7859.759893,7904.219963,7862.49465,7810.163576,7954.64989,8130.039156,7862.454851,8463.632542,8439.450458,8700.819631,8445.984064,8397.611221,8477.957692,8721.706891,8892.494607,7834.441057,7770.089876,7776.862491,7739.838361,7725.577393,8491.222362,8600.701081,8715.731117,8982.072042,8984.113045,8460.58395,9253.474759,9381.680707,9410.274547,9012.786998,7946.405864,7635.927485,7700.792629,7685.021184,7474.053169,10623.45823,9410.915302,9005.625002,8891.716161,10340.11463,9421.704948,11021.88205,12428.58622,11845.63058,11821.11809,8008.020493,8055.881139,7867.57332,7632.277232,22402.67021,7897.95311,8162.948463,7846.518859
"112",6831.714286,6812.346199,6771.07332,6777.7846,6724.896837,6561.702023,7539.926152,7327.055996,8038.820997,8236.886823,8225.476457,7681.753667,8234.980779,7768.849776,8302.02416,8166.06866,6847.042901,6723.159459,6605.681599,6752.244183,6656.307427,8366.341361,8081.279842,8499.234411,8764.370962,8856.717132,8628.373439,8867.811783,9774.669765,9812.059783,10917.00678,6216.998373,6531.805605,6439.462437,6440.167229,6310.796034,7160.472379,6083.732372,6003.727113,5750.894646,6493.965861,8398.849618,7066.156439,8289.94656,8853.540619,8739.259381,6797.132543,7006.533543,6827.819319,6895.564599,21996.62541,7104.603274,7070.30786,6567.04170633333
"113",6477.428571,6657.345228,6651.101893,6588.465849,6538.999336,6605.540101,6637.255843,6302.499501,7007.284434,6901.013487,7399.958828,7019.164617,7275.477234,6987.689974,7608.986051,7901.356104,6709.51813,6792.463759,6765.503881,6780.926332,6804.704728,6301.976623,6820.541423,7526.716144,7722.326854,8075.058541,6648.556944,7456.193995,8346.27727,9220.863898,9211.896294,6664.510587,7025.733025,7111.349802,6993.057633,7033.603689,10204.25139,7999.178007,7750.32817,6995.463366,7569.842663,9055.302387,8124.914426,10148.32625,10355.55485,10044.82663,6796.869602,6831.731772,7007.59394,6407.233969,21756.04283,6685.299682,6918.67673,6825.603085
"114",6990.142857,6340.536014,6322.98292,6308.195775,6273.689269,6303.753291,6777.516042,6436.186904,7007.379519,6814.102018,7172.94351,6755.270883,7234.313524,6855.154642,7117.361368,7618.390852,6302.823,6188.685539,6189.35888,6197.938289,6158.62714,7557.010364,7569.378457,7205.918691,7526.692389,7829.79338,7813.198635,8030.888721,8424.358975,8118.818586,8168.832383,7312.43591,6652.204139,6617.888513,6594.526276,6621.727109,12019.39195,9003.151102,9546.564257,8584.35949,10322.90809,7983.900393,11392.41259,12095.15057,13206.15969,12799.13726,6406.770506,6477.464011,6639.353322,6241.873563,21349.82903,6249.580075,6573.206798,6795.99204533333
"115",6453.285714,6950.416162,6979.410253,6917.552272,7023.47907,6907.660001,6944.181494,6622.058268,7066.76175,6668.951474,7220.188677,7090.533394,7109.028567,7183.493175,7266.863697,7862.588493,6949.929409,7024.719291,7005.701393,7035.397125,7138.535768,7243.48355,7194.970699,7724.009483,7904.837296,8196.505092,7704.249289,8176.391533,8838.096506,9342.397957,8594.436622,6163.439478,6496.826184,6545.082376,6417.715836,6609.747939,8234.405363,7362.956072,7202.115,7527.359524,8506.100827,5115.206936,10860.26157,10986.29753,11170.68013,9238.162948,7092.397615,6990.091576,6663.480437,6664.782956,21369.73643,6443.714627,7157.12761,6482.99272766667
"116",6608.714286,6333.247873,6338.23716,6354.524874,6336.418539,6333.084358,7136.600659,6927.694726,7361.216069,7327.390157,7317.213029,6996.372248,7284.066593,7130.610922,7121.172773,7383.144012,6362.251032,6280.026566,6225.894866,6332.434174,6294.892525,8006.196368,7534.228338,7948.879176,8247.38436,8327.797646,8550.005867,8594.074616,9447.558799,9457.335548,9406.392638,6892.919326,6469.693606,6413.730052,6354.636197,6496.284587,7865.267389,6759.584239,6890.47251,6557.303272,6589.447075,6363.62087,6939.091362,9361.09938,9263.11309,8998.349947,6346.215952,6453.339408,6574.898131,6359.846975,21188.82226,6292.336997,6602.228654,6798.504061
"117",6544.142857,6552.316381,6566.34012,6508.479235,6488.319304,6625.034372,6618.905786,6422.290983,6937.778273,6851.98142,7126.11081,6935.994115,6943.818254,6955.060263,7334.423081,7413.988918,6596.783568,6679.19282,6698.585277,6681.632005,6763.586034,6700.129297,6588.785204,7652.461402,7773.853921,7924.536881,6989.665372,7594.046639,8599.473348,9518.081847,9442.885754,6205.174412,6761.717984,6777.676591,6718.92733,6979.255521,8813.116706,8538.37898,8359.23146,8716.389886,9881.771245,6280.246044,11067.23417,12467.32861,13731.75474,12094.33066,6639.712663,6608.698744,6670.605911,6376.354356,21293.53677,6338.800388,6778.75267,6432.69043533333
"118",6606.142857,6577.499814,6543.8103,6535.253655,6542.724013,6533.956734,7126.116718,6964.271759,7357.471263,7277.269933,7303.789932,7096.003524,7444.514509,7188.80593,7414.431138,7495.062741,6571.92569,6508.679896,6476.642792,6481.805886,6385.917805,7638.05636,7447.417155,7569.828352,7732.81452,7911.135041,7948.73359,7895.284195,8580.535127,8595.397292,9200.986,7105.438691,6868.709549,6794.96267,6843.060712,6886.017259,9331.426938,8141.590274,8717.886434,8458.858606,9246.83488,5805.484535,10506.913,10979.30313,12707.90396,11794.38809,6531.264855,6544.149314,6835.992513,6637.593544,21153.14412,6403.87295,6692.286283,6968.56765433333
"119",6725.142857,6541.892766,6562.609829,6529.085851,6512.549115,6567.006328,6850.865584,6624.968705,7063.497595,6903.040317,7139.414345,6949.928952,6999.406454,7032.408853,7156.959362,7449.006548,6571.860112,6600.466068,6625.002743,6612.596767,6645.594932,6516.559907,6882.547182,7301.54219,7511.833192,7593.394215,6787.456068,7410.499587,8050.023174,8627.459813,7843.659351,6726.037526,6476.835338,6517.379812,6450.249833,6604.207645,8713.72863,8069.788658,8272.113674,8815.185965,9600.126499,4697.192816,11281.49036,11641.7191,12778.95797,11443.66125,6618.508019,6606.136656,6514.099649,6405.013638,21201.44731,6467.539742,6766.250533,6628.577369
"120",6871,6756.013964,6745.19904,6734.422224,6732.74756,6785.992496,7170.174046,7013.93743,7395.479779,7287.529084,7359.161014,7212.232217,7378.48615,7290.139196,7474.861325,7576.140369,6710.571857,6632.281539,6633.7505,6593.692398,6540.793314,7837.821442,7593.320862,7492.591578,7643.112232,7728.299,7857.297828,8000.714362,8277.962865,8108.198949,8482.515192,7197.661048,6672.110249,6619.885749,6645.023484,6692.39143,8023.203257,7117.238099,7391.714046,7167.976693,7474.709527,5501.553081,8856.481726,9324.230388,9783.213375,9011.291165,6748.87599,6725.130954,6862.575233,6742.100207,21217.9555,6511.614093,6888.648558,6867.009865
"121",6788,6888.699445,6890.315386,6883.184551,6876.791307,6907.963489,7305.578391,7138.734399,7510.717818,7380.551135,7468.993569,7334.294605,7435.124852,7420.852343,7535.361721,7694.104922,6913.700002,6929.908922,6967.041993,6925.054478,6951.481244,7225.002835,7293.07546,7774.685169,7923.744403,8008.713241,7537.053207,7848.183135,8556.463224,9080.823204,8809.373661,6242.993989,6621.912673,6708.585369,6626.127536,6640.280553,7524.528273,7219.756844,7170.505591,7536.720168,8219.563064,5754.457661,9451.36135,9788.330627,10457.02864,9331.19782,6900.08947,6870.985409,6820.887488,6847.872827,21287.61026,6717.144601,7039.465417,6671.78757366667
"122",6759,6770.040812,6768.851578,6767.622902,6759.963878,6806.697396,7283.491137,7132.652607,7543.333334,7505.882708,7516.024614,7323.808904,7462.530124,7409.242421,7567.793736,7629.308748,6765.078959,6721.761005,6726.504905,6725.75215,6723.277486,7480.115711,7513.458376,7625.192861,7811.186178,7820.983896,7604.292027,7894.203501,8313.524956,8415.373955,8440.823033,7413.482192,6982.630641,7013.955984,6961.447193,6981.281869,8708.643303,7635.050072,7750.304664,7285.104305,7338.248525,7075.543238,7572.420031,9190.57402,9281.208568,9149.116114,6771.446639,6788.008301,7109.506831,6764.887274,21317.88041,6720.555322,6943.496639,7082.08883633333
"123",6605.857143,6743.050928,6736.728225,6715.829805,6710.374816,6760.44536,7135.82031,6978.845379,7429.758745,7394.119382,7462.310916,7263.075666,7412.551095,7328.695166,7597.663686,7617.382146,6744.541223,6714.700167,6717.381571,6730.468818,6729.851315,7233.658594,7316.28951,7566.518363,7728.210463,7787.005059,7344.284953,7707.106427,8231.604543,8490.273312,8635.758555,6525.454829,6662.731674,6712.936537,6654.248726,6609.118816,8890.625735,8146.195907,8259.530847,8422.019791,9638.909782,6706.946014,10718.59718,10932.07998,12202.45479,11320.0279,6753.216295,6759.002902,6796.933903,6711.950737,21342.201,6682.395961,6910.219064,6684.08001566667
"124",6474.142857,6568.241707,6557.072819,6536.222937,6530.306325,6555.61567,7026.82446,6850.709176,7315.371152,7279.260282,7354.501357,7112.219777,7337.618097,7190.480083,7452.359129,7520.300589,6568.317985,6514.020613,6545.379846,6521.570975,6505.883802,7144.338283,7298.108174,7395.848841,7597.383639,7677.845944,7304.733917,7615.766401,8126.440319,8265.422018,8412.75238,6768.624653,6509.569398,6538.335673,6483.468266,6443.784685,7982.099092,6884.535922,7020.761598,6780.031203,7057.102285,6451.103346,7951.789471,8762.81847,9121.777198,8726.41608,6575.314624,6605.872461,6714.017372,6552.743847,21280.43162,6563.139794,6746.396911,6662.84194233333
"125",6403.857143,6408.251664,6405.827405,6378.26263,6359.407023,6413.257448,6776.784721,6572.858767,7062.940872,6997.798028,7159.368199,6905.40437,7095.873766,6974.431276,7251.602681,7392.138043,6406.674358,6363.38908,6388.348564,6361.108168,6343.365587,6878.769255,7079.388076,7189.932907,7408.376723,7507.578122,7011.159144,7453.109791,7953.004322,8130.245717,8094.930551,6513.546029,6365.174153,6418.882773,6345.543989,6228.866516,8658.032161,7358.389616,7431.387022,7179.869463,7973.004826,6884.394958,8874.5677,9684.054816,10162.73734,9710.751476,6447.874012,6474.156033,6539.300749,6338.302388,21220.30614,6392.016086,6615.502811,6465.40412166667
"126",6214.571429,6358.726817,6351.516371,6323.483809,6308.21145,6363.052127,6719.210778,6513.870758,6983.082824,6887.884026,7062.033054,6822.201242,7037.304021,6895.266723,7162.416277,7329.308982,6347.675479,6298.75829,6296.591862,6279.243353,6227.916537,7023.675475,7076.464962,7160.2112,7366.031409,7502.128222,7169.946846,7509.804844,8023.122591,8127.308429,8218.487983,6360.987038,6265.462898,6303.549047,6229.525509,6136.690719,8267.281867,6943.269139,7008.251625,6654.997855,7391.024889,6707.36209,8392.563908,9181.811868,9523.526131,8977.999985,6389.839494,6403.864175,6469.01852,6296.212041,21142.68151,6259.919784,6550.341908,6352.64069833333
"127",6087.571429,6134.020129,6133.6342,6112.193765,6089.187365,6139.66051,6544.650139,6330.934052,6809.848338,6731.222242,6899.462116,6627.67031,6839.320526,6705.811384,6938.337083,7144.141021,6144.944242,6109.464876,6074.467085,6106.935347,6068.32952,6751.598284,6839.914733,7081.108343,7312.058526,7440.00437,6997.407092,7382.989606,8034.697278,8279.244664,8166.787272,6122.62592,6079.209096,6130.25847,6034.738607,5962.704279,8120.513031,6857.817109,6862.540048,6597.024205,7336.818252,6631.630517,8171.18344,9342.249177,9629.542025,9119.89887,6176.820647,6214.590363,6254.663579,6066.717307,21047.62686,6098.175558,6362.679276,6148.539673
"128",5787.857143,6015.043164,6013.245032,5984.441843,5961.013138,6019.508803,6344.269152,6134.944254,6621.716933,6542.107884,6739.175015,6475.824943,6672.37622,6538.796574,6827.933408,7007.260958,6016.424627,5982.080673,5937.638589,5975.583242,5942.938164,6662.090743,6673.195715,6925.418315,7137.873376,7280.917704,6839.744964,7243.087237,7879.754122,8104.699998,8131.147123,6143.907657,6060.053277,6087.36169,5996.469035,5990.552233,8301.094749,6989.516935,7016.016308,6651.365509,7426.63008,6597.449951,8294.651387,9563.233771,9954.863339,9374.387218,6062.242791,6087.584134,6191.657178,5931.973237,20968.93446,5932.962999,6240.866989,6156.836363
"129",5710.571429,5687.43744,5682.039497,5663.262054,5632.909079,5657.322407,6098.439213,5887.110237,6390.421099,6348.988467,6516.222267,6197.238654,6459.150967,6264.848724,6561.503259,6744.69984,5703.172167,5661.591672,5613.662611,5665.694711,5625.529371,6402.121548,6435.083458,6731.364573,6969.940723,7121.371185,6663.027963,7027.011511,7784.914676,8026.226064,8080.794514,5755.622884,5692.692296,5705.745777,5600.480905,5646.206672,8062.569824,6793.49111,6897.780296,6731.273389,7698.693288,6070.779058,8754.606232,9817.959576,10633.58302,9917.002871,5728.082698,5787.887123,5809.936552,5630.384432,20823.08005,5687.175997,5937.387718,5817.55655766667
"130",5665.714286,5635.215539,5632.883358,5598.195924,5568.069398,5638.814218,5871.915959,5649.421908,6140.275026,6029.623402,6301.041146,6031.292255,6235.434108,6081.164066,6410.030732,6639.101768,5639.432661,5622.552574,5574.44797,5615.69879,5586.252856,6139.516231,6190.157312,6496.26185,6703.249238,6896.01756,6338.551002,6780.206578,7494.559504,7791.275506,7781.898409,5759.98011,5663.11559,5673.541275,5592.382534,5670.556335,7867.44469,6566.903324,6640.856893,6369.289984,7102.869735,5668.182041,8399.027438,9450.385011,10020.03934,9164.310615,5695.157713,5710.579162,5771.435858,5524.643218,20727.51841,5524.521478,5870.394705,5726.94595866667
"131",5663.285714,5619.653229,5614.053361,5588.47962,5570.009259,5634.911412,5954.475994,5742.438922,6169.474299,6022.969272,6246.524472,6006.958145,6237.851501,6082.372519,6301.226096,6581.76637,5618.433519,5587.172402,5543.14019,5580.962196,5533.523013,6333.857943,6294.91618,6496.883178,6702.118077,6896.931862,6596.10441,6872.640247,7569.202379,7739.483836,7708.260598,5682.591196,5617.001197,5629.021608,5546.721364,5634.064013,7939.723419,6639.765355,6818.323897,6565.537168,7474.188545,5408.015568,8776.937422,9597.872448,10370.14642,9410.585392,5656.768063,5665.718773,5730.679615,5547.429711,20620.65683,5457.543828,5833.366489,5718.569911
"132",5376.571429,5611.190533,5617.771423,5590.197701,5574.575176,5638.418667,5930.84159,5727.458071,6134.771801,5985.511554,6201.777664,5990.585521,6130.228703,6065.302148,6230.496179,6519.373633,5620.463507,5610.174234,5586.596338,5609.582771,5599.058311,6177.407566,6162.980753,6506.691321,6708.088684,6854.334338,6445.982991,6818.92086,7533.719491,7859.675558,7556.769315,5671.095847,5595.602893,5623.018063,5517.40631,5652.0101,7502.332339,6519.053213,6578.745542,6492.47314,7165.325249,5070.119455,8386.003535,9503.478252,9986.889256,8982.652021,5662.801365,5663.285958,5710.213498,5516.565356,20587.8248,5450.434319,5842.194802,5702.922472
"133",4661.714286,5287.784934,5287.530036,5272.852877,5253.084671,5280.800024,5733.687325,5560.00297,6007.587209,5990.404719,6086.77394,5798.014074,6002.89029,5866.482724,6103.120948,6253.144507,5302.533934,5255.835202,5211.369451,5263.959983,5242.795598,6130.714341,6038.264887,6377.523373,6603.907188,6703.891883,6362.171274,6687.345284,7442.545217,7667.218965,7690.752339,5534.449833,5333.795842,5324.002226,5232.394711,5379.218998,7317.341925,6356.922536,6478.898804,6427.829565,7157.923461,5129.270317,8188.164003,9489.056196,10275.51566,9436.358254,5319.389679,5376.600107,5435.769904,5248.953021,20498.66978,5268.248813,5548.893922,5510.07423566667
"134",4475,4460.689213,4457.555838,4447.471533,4391.156413,4355.196962,4886.324232,4689.775709,5294.482735,5436.404873,5558.966394,5085.785886,5394.093597,5108.942005,5579.820267,5654.552348,4503.954748,4452.059833,4391.837019,4477.795675,4465.110776,5125.783361,5245.34372,5746.374184,6039.281429,6153.5144,5354.871377,5896.830251,6876.541395,7245.871433,7440.121477,4782.455047,4499.289724,4461.581955,4380.084053,4513.357589,6758.155147,5654.297248,5756.384009,5917.142893,6765.442575,4785.151788,8065.057756,9437.34692,10601.66535,9843.660564,4519.144543,4661.785792,4583.052431,4408.174379,20279.90353,4706.854892,4814.774636,4685.09439566667
"135",4236.142857,4365.759752,4347.026391,4301.824869,4247.067413,4279.709558,4384.293737,4143.332869,4722.487089,4659.209838,5076.123887,4690.185974,5022.114862,4671.02399,5298.051942,5492.390685,4361.48414,4336.837364,4295.340962,4323.019902,4263.65065,4770.549551,4865.917325,5130.686203,5336.641514,5653.245101,4860.601798,5372.650333,6221.016727,6445.232789,6968.323782,4556.149283,4406.32424,4360.117331,4356.241408,4433.350418,6910.183364,5236.30154,5433.396132,5043.473464,5935.264008,4506.974355,8002.569413,8595.049357,9630.715134,8608.611438,4437.76206,4475.018683,4497.862467,4230.510299,20063.14222,4301.209548,4637.664883,4399.114873
